"","decimalLatitude","decimalLongitude","eventDate","scientificName","taxonConceptID","recordID","data_resource"
"2584",-42.6302502748103,146.787170987471,"2005-06-21","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","cec8469c-654b-45b0-9293-00335dfc8922","Tasmanian Natural Values Atlas"
"2585",-42.6408525250973,146.783743848245,"2005-06-29","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","cdfe1af0-59ce-4ee7-8d8a-8290d659d5d2","Tasmanian Natural Values Atlas"
"2586",-40.96665,148.01666,"1964-06-26","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","cdfcc8a9-11c0-4833-9cf4-d9757291fcff","Queen Victoria Museum Art Gallery provider for OZCAM"
"2587",-41.9984956731411,147.668004737755,"1974-06-04","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","ccd26e1a-8e5b-4392-95a8-9b7140354db1","Tasmanian Natural Values Atlas"
"2588",-42.8593646249599,147.81401118206,"2006-06-18","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","cc77f7a9-6ae8-43b3-995e-5d278254328c","Tasmanian Natural Values Atlas"
"2589",-42.072254862324,147.194768422209,"1986-06-06","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","cc08d26e-f598-4860-9067-bfedbbc0657c","Tasmanian Natural Values Atlas"
"2590",-41.6749715506615,146.15817377854,"2008-06-26","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","cbd2b7b5-1078-422e-8440-ab5395630f03","Tasmanian Natural Values Atlas"
"2591",-42.6571730418361,146.677489307537,"2005-06-20","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","ca5badcd-d8b0-4293-b8e7-a1fc1d11de35","Tasmanian Natural Values Atlas"
"2592",-42.6384343469194,146.767566274006,"2005-06-23","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","c9f44445-113d-4c05-8b96-8a8ad4deddc4","Tasmanian Natural Values Atlas"
"2593",-42.6250177101203,146.772957504416,"2005-06-26","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","c93a416f-bbd6-4f06-b554-0756c6d638ff","Tasmanian Natural Values Atlas"
"2594",-42.6571730418361,146.677489307537,"2005-06-20","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","c7393462-e059-4f6d-99e4-4a4444f3a6ed","Tasmanian Natural Values Atlas"
"2595",-41.1958454817651,146.802175545898,"1996-06-20","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","c67cb794-bcf2-4f21-a35b-1a7f427eca61","Tasmanian Natural Values Atlas"
"2596",-42.9335930503444,146.7660794809,"2008-06-02","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","c60f7d04-ec01-45ea-b6d0-bba3bc9b3d5a","Tasmanian Natural Values Atlas"
"2597",-42.6138511625481,146.768706274511,"2005-06-28","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","c579eb3e-c9cb-437d-88ec-c4c4a0c20367","Tasmanian Natural Values Atlas"
"2598",-40.96665,148.01666,"1964-06-26","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","c2f6d766-492d-4f76-9cc6-9cd1713de843","Queen Victoria Museum Art Gallery provider for OZCAM"
"2599",-42.4779253303793,147.601154590769,"1996-06-30","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","c2649454-ac47-42d7-970a-092852855f1f","Tasmanian Natural Values Atlas"
"2600",-42.6216835687688,146.785931977785,"2005-06-26","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","c2236425-ad32-43e1-8444-4964e13b44b0","Tasmanian Natural Values Atlas"
"2601",-42.0151628314408,147.767999599048,"1974-06-14","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","c0d7b8b6-eda2-4367-99bb-1e336e155661","Tasmanian Natural Values Atlas"
"2602",-41.5242921252847,146.659745366117,"1995-06-30","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","c09590bb-f98f-4182-bbd0-39d4630207a9","Tasmanian Natural Values Atlas"
"2603",-42.6139341055435,146.80880748614,"2005-06-20","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","bf6b75eb-b908-4291-a25d-121430c87f22","Tasmanian Natural Values Atlas"
"2604",-41.6749715506615,146.15817377854,"2008-06-22","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","bf376806-8c61-43d6-a53f-b62048706d09","Tasmanian Natural Values Atlas"
"2605",-37.923052,145.123778,"1978-06-30","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","bf24432c-503e-4350-9351-d0c42354fe9c","Queensland Museum provider for OZCAM"
"2606",-43.2575595082019,147.005075949717,"1996-06-30","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","bec35c7d-b51f-4a9a-a70b-6120bdbfd97e","Tasmanian Natural Values Atlas"
"2607",-40.9318185426894,147.984632953285,"1977-06-26","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","bd77acec-4d52-45cd-8d54-59dceb81da15","Tasmanian Natural Values Atlas"
"2608",-42.6270513002998,146.817340560072,"2004-06-21","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","bd1f0251-617f-414b-9639-d4e2a99a0924","Tasmanian Natural Values Atlas"
"2609",NA,NA,"1984-06-25","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","bd09e4ce-94db-4a1c-ab7d-ab36240d28f3","Australian National Wildlife Collection provider for OZCAM"
"2610",-41.9984956731411,147.668004737755,"1974-06-02","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","bceb505e-eb19-4750-9056-2ebd39a34e1d","Tasmanian Natural Values Atlas"
"2611",-42.8672442515687,147.749377586029,"2008-06-04","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","bcb94920-e78c-4cb8-b68e-30bb1878f280","Tasmanian Natural Values Atlas"
"2612",-42.8705715640038,147.788938022266,"2008-06-06","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","bca967c7-0a24-42e7-9553-c13b03192bbf","Tasmanian Natural Values Atlas"
"2613",NA,NA,"1983-06-30","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","bc245040-87e9-4b55-ac31-c7c2bd530081","Australian National Wildlife Collection provider for OZCAM"
"2614",-43.0138429195206,146.812971057644,"2008-06-05","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","bc1d35f2-b639-48e5-87e2-1fca0b18c7c3","Tasmanian Natural Values Atlas"
"2615",-42.6139341055435,146.80880748614,"2005-06-26","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","bc029df4-0ef8-4c60-b3c2-4afd64fba9c8","Tasmanian Natural Values Atlas"
"2616",-42.6430549806598,146.841983120307,"2004-06-30","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","ba75f954-7a20-4555-bb23-07d589745f29","Tasmanian Natural Values Atlas"
"2617",-42.6232061449323,146.781487990525,"2005-06-23","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","b9be33d3-6c96-440b-be3a-117ea93b08c0","Tasmanian Natural Values Atlas"
"2618",-42.6216835687688,146.785931977785,"2005-06-21","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","b9b2f0f2-56c1-4b71-b686-f6a144da1680","Tasmanian Natural Values Atlas"
"2619",-42.6120074635287,146.769932320594,"2005-06-26","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","b9a8f192-f83a-437a-a415-9894f2a5fe5d","Tasmanian Natural Values Atlas"
"2620",-42.6394756533812,146.799129793861,"2005-06-20","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","b96cbd19-a541-48b0-b5e1-227277271f02","Tasmanian Natural Values Atlas"
"2621",-42.6302502748103,146.787170987471,"2005-06-26","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","b8a07184-5bc0-4a41-ad5f-6421f9332812","Tasmanian Natural Values Atlas"
"2622",-42.16515969751,147.701339776023,"1974-06-14","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","b7f0dc90-7c47-49db-8d29-535ac2090814","Tasmanian Natural Values Atlas"
"2623",-42.6373217197896,146.844424866888,"2004-06-30","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","b7e6119d-1668-4626-b301-151e31a67f6a","Tasmanian Natural Values Atlas"
"2624",-42.626839643541,146.783706992626,"2005-06-26","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","b523ee96-78ae-4655-8463-71fe3f0badb5","Tasmanian Natural Values Atlas"
"2625",-42.8621330528664,147.275883180017,"2000-06-24","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","b4ca5a73-6700-48af-8aef-b2346f01724c","Tasmanian Natural Values Atlas"
"2626",-42.6164370060008,146.769306360497,"2005-06-22","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","b4aad817-b712-403c-880b-9e1eb26f4bfd","Tasmanian Natural Values Atlas"
"2627",-40.96665,148.01666,"1964-06-26","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","b481953c-b39b-497e-a494-2d585f351e0c","Queen Victoria Museum Art Gallery provider for OZCAM"
"2628",-40.96665,148.01666,"1964-06-26","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","b46668d8-c67f-4121-bf67-288b184a8cd8","Queen Victoria Museum Art Gallery provider for OZCAM"
"2629",-42.7838563268722,147.092366782869,"1992-06-07","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","b3ba2849-7c45-47f2-a1f4-f99e87cdbd6b","Tasmanian Natural Values Atlas"
"2630",-42.6571730418361,146.677489307537,"2005-06-22","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","b35a6970-d48e-46ed-9665-149d93fc9d29","Tasmanian Natural Values Atlas"
"2631",-42.7566242059355,146.985983017601,"1992-06-07","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","b27fd4a3-400f-45db-876b-1b6cb062246e","Tasmanian Natural Values Atlas"
"2632",-40.86562,148.156172,"1966-06-15","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","b15cc034-8eb7-4f04-b62c-e55ecb4334c0","Australian National Wildlife Collection provider for OZCAM"
"2633",NA,NA,"1984-06-15","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","b15c19cb-a9bb-445b-ab84-24ee1b565a62","Australian National Wildlife Collection provider for OZCAM"
"2634",-42.87811328262,147.79740928119,"2008-06-05","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","b087e424-b8a2-49d5-a03c-b1507804d6d5","Tasmanian Natural Values Atlas"
"2635",-42.6412518863717,146.780644186042,"2005-06-20","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","b070e349-7501-4398-b4f8-7871f8fa9255","Tasmanian Natural Values Atlas"
"2636",-42.6412518863717,146.780644186042,"2005-06-26","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","b0442b97-638f-421d-9b64-42e9a735f3cc","Tasmanian Natural Values Atlas"
"2637",-42.941146520599,146.769593155771,"2008-06-03","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","afd6b4ff-293b-4f03-bec9-924f74eaf429","Tasmanian Natural Values Atlas"
"2638",-43.0013438185524,146.818529999356,"2008-06-02","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","aef1b965-2351-4ec9-ade7-e1dcb3a02dc3","Tasmanian Natural Values Atlas"
"2639",-42.615950082238,146.802729199463,"2005-06-28","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","aee9cf49-e277-4f97-b510-6e145b5063c7","Tasmanian Natural Values Atlas"
"2640",-41.9423124074258,146.039868372415,"1991-06-30","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","ae75c754-5e88-4e52-9b2a-a394df43f379","Tasmanian Natural Values Atlas"
"2641",-41.6829735541209,146.197731412381,"2008-06-25","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","ae3fc6c8-61a3-4b3c-8280-30a2c3883b3b","Tasmanian Natural Values Atlas"
"2642",-43.107772854602,147.065764771036,"2011-06-22","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","ae35dc42-4e6e-4152-b592-aa388e1472c6","Tasmanian Natural Values Atlas"
"2643",-42.920141439346,146.790439964996,"2008-06-01","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","ae16607c-a66a-4b5c-bf1b-eff203b3b355","Tasmanian Natural Values Atlas"
"2644",-42.8784462169734,147.752206921555,"2006-06-16","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","add98dda-4a26-4815-8909-eec9ec24a99e","Tasmanian Natural Values Atlas"
"2645",-43.5818409615563,146.868049876764,"1975-06-20","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","abe3502e-5308-47d7-abe2-993ee3a6cf2a","Tasmanian Natural Values Atlas"
"2646",-42.605994537956,146.762517896807,"2004-06-24","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","aaf6588d-3139-4f9f-884e-6010d8bd23f6","Tasmanian Natural Values Atlas"
"2647",-42.8862544973504,147.793448458047,"2006-06-12","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","aa74464e-27d5-408a-a99e-fd25e958cbaa","Tasmanian Natural Values Atlas"
"2648",-42.9429361208467,146.782150253486,"2008-06-04","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","a94ba303-71a7-46fc-b3ff-a6aabf060a63","Tasmanian Natural Values Atlas"
"2649",-42.9371127646747,146.793483239688,"2008-06-04","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","a8bb89e4-5909-41a7-89b1-b607fc9c2c93","Tasmanian Natural Values Atlas"
"2650",NA,NA,"1982-06-22","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","a888ea8f-05c5-4d35-ac5d-0d84e4d182ff","Australian National Wildlife Collection provider for OZCAM"
"2651",-42.9412175244372,146.78768421845,"2008-06-02","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","a87b15b9-330d-4d74-855a-45a20d610345","Tasmanian Natural Values Atlas"
"2652",-41.2464302302884,146.91779204934,"1996-06-22","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","a868ac68-3fbe-4cff-93ac-96ac6b80d252","Tasmanian Natural Values Atlas"
"2653",-42.6120074635287,146.769932320594,"2005-06-21","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","a8605561-64c7-4afc-8172-e2937af05e39","Tasmanian Natural Values Atlas"
"2654",-42.6106699057268,146.76759638331,"2009-06-11","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","a7ebebd0-6c91-4e94-aec8-f6b404b0afb0","Tasmanian Natural Values Atlas"
"2655",-42.8556065183372,147.819469801381,"2006-06-17","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","a7c82007-05f7-4dd2-adab-42e5713312d0","Tasmanian Natural Values Atlas"
"2656",-42.8873718816238,147.777591639224,"2008-06-03","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","a77ea901-e42b-4c26-b971-2511525562c6","Tasmanian Natural Values Atlas"
"2657",-42.8733051192942,147.750699749263,"2008-06-03","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","a3562046-6084-4955-bd9e-9cf209e54964","Tasmanian Natural Values Atlas"
"2658",-43.0878251578446,147.068765830721,"2011-06-23","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","a2a4cf52-19c7-42ce-9aa1-0f53212174f3","Tasmanian Natural Values Atlas"
"2659",-41.8318234102873,148.334647250827,"1979-06-13","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","a2a297db-e22a-4de0-b25c-634a9c408766","Tasmanian Natural Values Atlas"
"2660",-42.6060520532725,146.787204613739,"2004-06-24","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","a29bcc62-3fd1-4f37-9ea2-490f2bcf3f8b","Tasmanian Natural Values Atlas"
"2661",-43.0503668609589,147.120331405577,"2011-06-22","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","a253e9bc-aa84-4f29-9e07-6b548c198721","Tasmanian Natural Values Atlas"
"2662",-42.9371127646747,146.793483239688,"2008-06-05","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","a1db3a5d-1ed7-4ecf-b066-124b2fd11115","Tasmanian Natural Values Atlas"
"2663",-43.0498260051153,147.120858328333,"2011-06-20","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","a1c56971-4ee6-4005-bb74-893b5ac57b72","Tasmanian Natural Values Atlas"
"2664",-42.7319302249285,147.836480613657,"2008-06-17","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","a0ea6736-7f26-4957-a718-8ca85f3e46e8","Tasmanian Natural Values Atlas"
"2665",-42.6120074635287,146.769932320594,"2005-06-25","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","a08f0e99-0344-4633-81dd-f82e64117e3f","Tasmanian Natural Values Atlas"
"2666",-42.8604392336576,147.000146892161,"1995-06-30","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","a054418f-8ba8-4bd8-b8db-8ebbd1448aca","Tasmanian Natural Values Atlas"
"2667",-41.5551818845376,145.955684778293,"1996-06-18","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","9fe70da3-5b0f-491f-8ad3-fe4f9f389bc4","Tasmanian Natural Values Atlas"
"2668",-43.029502468476,146.812825322704,"2008-06-02","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","9dcc47cd-6691-4e36-b305-f2eace9b3a58","Tasmanian Natural Values Atlas"
"2669",-42.6412518863717,146.780644186042,"2005-06-23","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","9d833ee9-dbcf-4e89-9ad5-ff7db8c7143e","Tasmanian Natural Values Atlas"
"2670",-42.7559036774082,146.9852621753,"1992-06-07","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","9d2b518c-8f51-4701-b72a-2f3635ba8167","Tasmanian Natural Values Atlas"
"2671",-42.6385502421057,146.771456819928,"2005-06-21","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","9c9082c5-fd30-4f6d-b4f4-e5f91880055a","Tasmanian Natural Values Atlas"
"2672",-43.107772854602,147.065764771036,"2011-06-21","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","9c78546a-b597-4e63-b815-bb4c7258eea3","Tasmanian Natural Values Atlas"
"2673",-41.1954450230187,147.582115302161,"1996-06-16","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","9c096a94-6997-423f-a716-25db8ae14676","Tasmanian Natural Values Atlas"
"2674",-41.9587117500229,146.062549046265,"1996-06-30","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","9bfcdaa7-e884-44a1-80cf-364c3fc2b629","Tasmanian Natural Values Atlas"
"2675",-40.7484882337007,148.051300861057,"1976-06-07","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","9bf8b3e0-07f2-49e3-bdd4-aa4dfe89054a","Tasmanian Natural Values Atlas"
"2676",-43,146.916667,"1983-06-01","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","9b62dcab-11b4-479a-b3bc-bac9c6d751f4","Western Australian Museum provider for OZCAM"
"2677",-42.8705715640038,147.788938022266,"2008-06-03","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","9b148420-86fa-4240-a121-94f76eb3793d","Tasmanian Natural Values Atlas"
"2678",-41.4649983812525,148.237143434491,"1996-06-07","Dasyurus viverrinus","urn:lsid:biodiversity.org.au:afd.taxon:52149285-a12a-4085-a285-b41af5ba3ce3","996c095a-372a-427b-b0ff-2769d103b95d","Tasmanian Natural Values Atlas"
